employee_id,first_name,last_name,gender,date_of_birth,national_id_type,national_id,email,phone,hire_date,termination_date,employment_status,contract_type,fte,job_title,job_level,department,manager_id,salary,currency,salary_period,bonus,salary_grade,city,country,work_mode,office_id,performance_rating,vacation_days_total,vacation_days_used,education_level,skills,languages,last_promotion_date,projects_count,emergency_contact,is_remote_eligible,tenure_years,age,annual_salary,annual_salary_usd
328,Anaïs,Thomas,F,1989-06-25,INSEE,2 89 06 25 33 783 7,anais.thomas@globalcorp.com,+33 6 43 21 86 61,2009-08-16,,Active,Fixed-term,1.0,Treasury Specialist,mid,Finance,34.0,5806.0,EUR,Monthly,3669.43,P2,Paris,France,Remote,78,3,26,20,Bachelor,"AutoCAD, Python, Azure, Financial Analysis","French, English, Russian, Portuguese",2017-04-02,1,Nina +33 7 52 08 83 75,True,,36,73341.43,79208.74
329,Hugo,Ramos,M,1985-09-30,DNI,37793302R,hugo.ramos@globalcorp.com,+34 624 658747,2008-10-09,,Active,Permanent,1.0,Controller,senior,Finance,243.0,6486.19,EUR,Monthly,6890.73,P3,Malaga,Spain,Hybrid,61,3,26,2,Master,"Java, PMP, Negotiation","Spanish, English, German",,3,Daniela +34 611 653127,True,,39,84725.01,91503.01
330,Karin,Klein,F,1981-06-30,Steuer-ID,24 487 704 724,karin.klein@globalcorp.com,+49 291 7253938,2020-01-09,,Active,Fixed-term,1.0,Legal Director,manager,Legal,,10033.3,EUR,Monthly,17575.01,P5,Munich,Germany,Hybrid,68,4,20,18,Master,"Negotiation, Financial Analysis, PRINCE2, AWS","German, English, Japanese",,4,Frank +49 173 4211349,False,,44,137974.61,149012.58
331,Enrico,Giordano,M,1977-02-04,Codice Fiscale,GRDNRC77B04753R,enrico.giordano@globalcorp.com,+39 363 4720030,2007-10-19,2013-12-01,Terminated,B2B,1.0,Account Manager,manager,Sales,,9336.06,EUR,Monthly,19664.01,P5,Venice,Italy,Hybrid,100,2,26,25,Bachelor,"Lean Six Sigma, AWS, Docker, Java, React","Italian, English",2018-10-12,5,Giovanni +39 388 1262551,False,6.12,48,131696.73,142232.47
332,Marek,Jaworski,M,1987-07-06,PESEL,87070681586,marek.jaworski@globalcorp.com,+48 723 333 172,2016-06-28,,Active,Permanent,0.8,SEO Specialist,mid,Marketing,314.0,8436.11,PLN,Monthly,0.0,P2,Katowice,Poland,Hybrid,48,3,20,17,High School,"Power BI, Azure","Polish, English, Spanish, German",,4,Pola +48 518 882 402,False,,37,101233.32,25308.33
333,Nadia,Alonso,F,1988-04-18,DNI,43364414F,nadia.alonso@globalcorp.com,+34 684 120266,2021-03-13,,Active,Permanent,1.0,Legal Assistant,junior,Legal,270.0,2693.67,EUR,Monthly,1034.77,P1,Seville,Spain,Hybrid,89,3,20,16,Master,"Scrum, Salesforce, Docker","Spanish, Arabic",,7,Sara +34 637 540686,False,,37,33358.81,36027.51
334,Samuel,Martin,M,1984-02-27,SSN,214-52-8886,samuel.martin@globalcorp.com,+1 (426) 291-3086,2005-02-26,,Active,B2B,1.0,Mid Developer,mid,IT,51.0,11563.96,USD,Monthly,16795.02,P2,New York,USA,Hybrid,72,2,26,12,High School,"Salesforce, Oracle, AutoCAD, PRINCE2, SQL",English,2008-05-20,3,Connor +1 (546) 645-9849,True,,41,155562.54,155562.54
335,Wojciech,Piotrowski,M,2005-05-18,PESEL,05251879742,wojciech.piotrowski@globalcorp.com,+48 661 216 519,2024-05-22,,Active,Permanent,1.0,QA Specialist,mid,IT,349.0,7749.77,PLN,Monthly,3864.27,P2,Lublin,Poland,Remote,58,2,20,5,Master,"Power BI, Project Management, PMP","Polish, English, Dutch",2025-06-12,4,Kamil +48 515 328 318,False,,20,96861.51,24215.38
336,Baptiste,Lefebvre,M,1977-04-02,INSEE,1 77 04 02 93 981 2,baptiste.lefebvre@globalcorp.com,+33 7 19 45 43 15,1996-04-16,2000-04-24,Terminated,Fixed-term,1.0,Inside Sales Specialist,junior,Sales,152.0,3395.77,EUR,Monthly,5920.04,P1,Strasbourg,France,Hybrid,90,4,26,26,Master,"Lean Six Sigma, SAP","French, English, Korean, Hindi",2000-09-10,1,Romane +33 6 91 84 06 78,True,4.02,48,46669.28,50402.82
337,Artur,Kowalczyk,M,1975-03-26,PESEL,75032649972,artur.kowalczyk@globalcorp.com,+48 732 568 638,2009-05-03,,Active,Fixed-term,1.0,Legal Counsel,mid,Legal,390.0,7989.86,PLN,Monthly,0.0,P2,Katowice,Poland,Hybrid,48,1,26,14,Master,"Oracle, SQL, Financial Analysis, Kotlin, Lean Six Sigma","Polish, English, Mandarin",2014-02-11,4,Franciszek +48 693 611 497,False,,50,95878.32,23969.58
338,Carlotta,Caruso,Other,1981-07-16,Codice Fiscale,CRSCRL81L16407I,carlotta.caruso@globalcorp.com,+39 361 4496819,2005-05-10,,On Leave,Permanent,1.0,Legal Assistant,junior,Legal,346.0,3135.02,EUR,Monthly,4552.14,P1,Rome,Italy,Hybrid,84,4,26,22,Master,"Java, Oracle, Accounting","Italian, English, Spanish",2016-08-27,2,Noemi +39 347 4421760,True,,43,42172.38,45546.17
339,Amelia,Kozlowski,F,1984-01-21,PESEL,84012189030,amelia.kozlowski@globalcorp.com,+48 517 555 881,2023-06-01,,Active,B2B,0.8,Sales Manager,manager,Sales,,19291.58,PLN,Monthly,0.0,P5,Lodz,Poland,Hybrid,55,4,20,14,PhD,"Project Management, Photoshop, Financial Analysis","Polish, English",2025-01-09,2,Aleksandra +48 732 879 736,True,,41,231498.96,57874.74
340,Matthew,Thomas,M,1976-05-30,SSN,233-14-8426,matthew.thomas@globalcorp.com,+1 (451) 896-8688,2002-07-06,,Active,Permanent,1.0,Financial Analyst,mid,Finance,322.0,9957.04,USD,Monthly,9459.46,P2,Seattle,USA,Hybrid,88,3,26,18,High School,"Photoshop, Azure, AutoCAD, Oracle, AWS","English, Spanish",,6,Brian +1 (440) 212-1854,True,,49,128943.94,128943.94
341,Oliwia,Zajac,F,1987-04-06,PESEL,87040636682,oliwia.zajac@globalcorp.com,+48 602 616 772,2009-04-24,,Active,Fixed-term,0.8,Warehouse Worker,junior,Logistics,226.0,6720.51,PLN,Monthly,0.0,P1,Szczecin,Poland,Remote,92,3,26,9,PhD,"PRINCE2, Project Management, Scrum, Accounting","Polish, English",2023-03-31,1,Martyna +48 728 192 511,False,,38,80646.12,20161.53
342,Abhinav,Sharma,M,1988-02-17,Aadhaar,6544 1034 7422,abhinav.sharma@globalcorp.com,+91 76968 88820,2006-05-28,,Active,Permanent,1.0,DevOps Engineer,mid,IT,349.0,85270.62,INR,Monthly,75325.53,P2,Chennai,India,On-site,24,1,26,11,Master,"Salesforce, Java, Excel","Hindi, English",,2,Karan +91 63179 42491,True,,37,1098572.97,13182.88
343,Wouter,Hendriks,M,1991-06-14,BSN,489.254.469,wouter.hendriks@globalcorp.com,+31 6 13247037,2011-08-04,,Active,Permanent,0.8,HR Specialist,mid,HR,435.0,5375.17,EUR,Monthly,6692.83,P2,The Hague,Netherlands,Hybrid,93,4,26,11,Bachelor,"PRINCE2, Kubernetes, SQL","Dutch, English, Portuguese",2015-12-01,3,Fleur +31 6 13704419,False,,34,71194.87,76890.46
344,Inès,Michel,F,1979-09-04,INSEE,2 79 09 04 39 158 1,ines.michel@globalcorp.com,+33 7 54 06 37 12,2003-09-08,,Active,Permanent,0.5,Finance Manager,manager,Finance,,10885.52,EUR,Monthly,13370.4,P5,Lyon,France,Hybrid,59,2,26,16,Bachelor,"Kotlin, Figma, Project Management, Java, Jira","French, English",,3,Raphaël +33 6 17 64 40 62,True,,45,143996.64,155516.37
345,Iris,Smits,F,1998-04-15,BSN,993.585.498,iris.smits@globalcorp.com,+31 6 13561853,2018-05-21,,Active,Contractor,1.0,HR Manager,manager,HR,,11014.71,EUR,Monthly,22040.77,P5,Groningen,Netherlands,Remote,43,3,20,15,Bachelor,"Java, Power BI, Tableau","Dutch, English, Mandarin",,3,Niels +31 6 46779727,True,,27,154217.29,166554.67
346,Maarten,van Dijk,M,1991-12-03,BSN,137.731.164,maarten.vandijk@globalcorp.com,+31 6 55417483,2021-06-02,,Active,Contractor,1.0,Contract Specialist,mid,Legal,466.0,5101.71,EUR,Monthly,8453.74,P2,Breda,Netherlands,Hybrid,18,5,20,4,PhD,"SQL, Lean Six Sigma, AWS, Figma","Dutch, English",,3,Gwen +31 6 25509144,True,,33,69674.26,75248.2
347,Isabella,Allen,F,2005-08-29,SSN,442-81-0169,isabella.allen@globalcorp.com,+1 (551) 418-3383,2025-04-15,,Active,B2B,1.0,Copywriter,mid,Marketing,222.0,7110.64,USD,Monthly,6921.56,P2,San Antonio,USA,Hybrid,86,3,20,4,Bachelor,"ITIL, Lean Six Sigma",English,,3,Adam +1 (396) 839-5270,True,,19,92249.24,92249.24
348,Christian,Koch,M,1977-05-10,Steuer-ID,72 995 321 914,christian.koch@globalcorp.com,+49 381 9866589,2021-02-19,,Probation,Permanent,1.0,Sales Manager,manager,Sales,,10645.05,EUR,Monthly,0.0,P5,Munich,Germany,Hybrid,68,3,20,1,PhD,"Azure, Negotiation, Kotlin, Excel","German, English, French, Spanish",,3,Elisabeth +49 44 9432181,False,,48,127740.6,137959.85
349,Mathilde,Vincent,F,1976-09-14,INSEE,2 76 09 14 46 710 2,mathilde.vincent@globalcorp.com,+33 7 74 07 85 07,2024-02-25,,Active,Permanent,1.0,IT Manager,manager,IT,,8941.8,EUR,Monthly,13194.55,P5,Paris,France,Hybrid,78,5,20,11,Master,"Jira, Negotiation","French, English, Italian",2025-04-29,7,Bastien +33 7 91 85 37 81,False,,48,120496.15,130135.84
350,Bartosz,Nowak,M,1982-04-06,PESEL,82040685759,bartosz.nowak@globalcorp.com,+48 732 302 243,2022-12-05,,Active,B2B,1.0,System Administrator,mid,IT,109.0,6132.27,PLN,Monthly,9907.48,P2,Poznan,Poland,Remote,81,2,20,14,Master,"Salesforce, Photoshop, ITIL",Polish,,1,Irena +48 733 699 591,False,,43,83494.72,20873.68
351,Juliette,Michel,F,1988-11-08,INSEE,2 88 11 08 73 609 3,juliette.michel@globalcorp.com,+33 7 37 72 05 48,2015-05-06,,Active,Fixed-term,0.75,Logistics Coordinator,mid,Logistics,225.0,63357.33,EUR,Annual,7239.59,P2,Bordeaux,France,Remote,16,2,26,5,Master,"React, Java","French, English",2020-10-24,5,Edouard +33 6 97 43 89 28,True,,36,70596.92,76244.67
352,Zofia,Dudek,F,1989-08-03,PESEL,89080349210,zofia.dudek@globalcorp.com,+48 608 324 873,2014-07-27,,Active,Permanent,0.5,SEO Specialist,mid,Marketing,222.0,9314.7,PLN,Monthly,17573.82,P2,Warsaw,Poland,Remote,102,3,26,19,Bachelor,"SAP, AutoCAD, Python, PMP, Salesforce","Polish, English",,5,Maciej +48 728 967 696,True,,35,129350.22,32337.56
353,Simon,Petit,M,1991-02-19,INSEE,1 91 02 19 20 488 2,simon.petit@globalcorp.com,+33 7 69 78 74 06,2019-10-04,,Active,Contractor,1.0,Treasury Specialist,mid,Finance,474.0,4657.27,EUR,Monthly,0.0,P2,Lyon,France,Remote,59,4,20,0,Bachelor,"Kubernetes, Jira, Docker, PMP","French, English",,9,Thomas +33 6 00 86 25 86,False,,34,55887.24,60358.22
354,François,Robert,M,2005-08-21,INSEE,1 05 08 21 05 384 1,francois.robert@globalcorp.com,+33 7 96 55 10 09,2024-03-24,,Probation,Permanent,1.0,HR Manager,manager,HR,,10870.34,EUR,Monthly,5484.96,P5,Rennes,France,On-site,83,4,20,18,PhD,"Figma, Negotiation, Kubernetes, Accounting, Python","French, English, Italian",2025-06-20,0,Olivia +33 6 06 56 91 90,False,,19,135929.04,146803.36
355,Lucy,Davis,F,1966-10-30,NINO,LL 89 70 47 C,lucy.davis2@globalcorp.com,+44 7915 334157,2009-05-17,,Active,Permanent,1.0,Finance Manager,manager,Finance,,11196.31,GBP,Monthly,16326.23,P5,Birmingham,UK,Hybrid,14,4,26,18,Bachelor,"PRINCE2, Financial Analysis, Lean Six Sigma","English, Spanish, German",2021-12-04,4,Ava +44 7916 712443,False,,58,150681.95,191366.08
356,Héloïse,Simon,F,1967-05-28,INSEE,2 67 05 28 44 492 8,heloise.simon@globalcorp.com,+33 6 42 43 67 04,2025-06-27,2025-06-16,Terminated,Contractor,1.0,Logistics Coordinator,mid,Logistics,226.0,4151.59,EUR,Monthly,8198.11,P2,Paris,France,Hybrid,78,5,20,14,PhD,"React, Jira","French, English",,3,François +33 7 92 96 03 83,True,-0.03,58,58017.19,62658.57
357,Emilio,Esposito,M,1983-11-10,Codice Fiscale,SPSMLE83S10464T,emilio.esposito@globalcorp.com,+39 393 8816494,2006-07-17,,Active,Permanent,0.75,Audit Specialist,mid,Finance,449.0,3603.5,EUR,Monthly,2819.22,P2,Naples,Italy,Hybrid,71,1,26,19,MBA,"Azure, ITIL, Excel","Italian, English",,5,Valentina +39 347 4084401,False,,41,46061.22,49746.12
358,Lucas,Wolters,M,2005-11-17,BSN,487.791.502,lucas.wolters@globalcorp.com,+31 6 47614329,2025-02-13,2025-04-05,Terminated,Permanent,1.0,Accountant,senior,Finance,373.0,7104.62,EUR,Monthly,3435.82,P3,The Hague,Netherlands,Hybrid,93,3,20,7,High School,"Power BI, Kubernetes, Photoshop, SQL","Dutch, English, Arabic",,2,Lisa +31 6 43145112,True,0.14,19,88691.26,95786.56
359,Emily,Jackson,F,1992-11-02,NINO,AR 67 13 68 D,emily.jackson@globalcorp.com,+44 7400 976611,2024-07-19,,Active,Fixed-term,1.0,Sales Director,manager,Sales,,8388.08,GBP,Monthly,18619.17,P5,London,UK,Hybrid,56,2,20,20,Master,"ITIL, Scrum, Azure",English,,1,Lucy +44 7453 906045,False,,32,119276.13,151480.69
360,Charles,Mercier,M,1975-07-08,INSEE,1 75 07 08 08 461 3,charles.mercier@globalcorp.com,+33 7 89 20 64 02,2010-09-13,,On Leave,Internship,1.0,Logistics Manager,manager,Logistics,,13260.94,EUR,Monthly,23251.4,P5,Nantes,France,On-site,70,5,26,20,Bachelor,"Financial Analysis, SAP","French, English",2017-03-19,2,Adrien +33 7 16 96 48 15,False,,49,182382.68,196973.29
361,Henry,Perez,M,1986-03-07,SSN,010-82-1230,henry.perez@globalcorp.com,+1 (991) 490-3348,2011-10-08,,Active,Permanent,1.0,Inside Sales Specialist,junior,Sales,339.0,5099.66,USD,Monthly,6318.53,P1,San Antonio,USA,Hybrid,86,5,26,4,Master,"React, AutoCAD, Oracle","English, Polish",2023-07-26,3,Scarlett +1 (484) 221-4973,False,,39,67514.45,67514.45
362,Dawid,Wojcik,M,1983-04-19,PESEL,83041983914,dawid.wojcik@globalcorp.com,+48 695 697 398,2007-06-18,,Active,B2B,1.0,CFO,manager,Finance,,33063.95,PLN,Monthly,0.0,P5,Gdansk,Poland,Hybrid,39,3,26,24,MBA,"Accounting, Salesforce, SQL, Photoshop",Polish,2014-04-17,0,Zbigniew +48 724 823 405,True,,42,396767.4,99191.85
363,Lukasz,Kucharski,M,1982-03-11,PESEL,82031111382,lukasz.kucharski@globalcorp.com,+48 729 621 244,2004-06-10,,Active,Permanent,1.0,Compliance Officer,senior,Legal,330.0,12996.13,PLN,Monthly,28319.16,P3,Poznan,Poland,Remote,81,4,26,19,PhD,"Accounting, Power BI, PMP, ITIL, PRINCE2","Polish, English, Hindi, Korean",2008-09-04,3,Laura +48 518 270 643,False,,43,184272.72,46068.18
364,Wiktor,Zajac,M,1979-12-24,PESEL,79122449541,wiktor.zajac@globalcorp.com,+48 606 862 180,2006-10-27,,Active,Permanent,1.0,Contract Specialist,mid,Legal,406.0,11358.37,PLN,Monthly,14460.03,P2,Warsaw,Poland,Hybrid,102,3,26,8,PhD,"AutoCAD, ITIL, AWS","Polish, English, Korean",2016-08-07,0,Julia +48 724 659 214,True,,45,150760.47,37690.12
365,Sofía,Gutiérrez,F,1985-04-18,DNI,62642303D,sofia.gutierrez@globalcorp.com,+34 600 690850,2019-11-13,,Active,Permanent,1.0,Shift Leader,lead,Operations,94.0,32.37,EUR,Hourly,0.0,P4,Madrid,Spain,Hybrid,60,2,20,19,Bachelor,"ITIL, Tableau, Jira","Spanish, English",2024-12-07,2,Emma +34 629 339494,True,,40,65257.92,70478.55
366,Jacob,Martin,M,1995-04-16,NINO,PC 16 41 77 A,jacob.martin@globalcorp.com,+44 7703 327549,2019-07-31,,Active,Permanent,0.75,HR Manager,manager,HR,,12618.28,GBP,Monthly,0.0,P5,London,UK,Remote,56,3,20,5,Master,"PRINCE2, Java","English, Korean, Italian",2021-08-27,4,Michael +44 7916 259760,False,,30,151419.36,192302.59
367,Davide,Conti,M,1980-11-24,Codice Fiscale,CNTDVD80S24281H,davide.conti@globalcorp.com,+39 350 2652258,2004-10-14,,Active,Permanent,1.0,HR Business Partner,senior,HR,18.0,6350.44,EUR,Monthly,3205.96,P3,Rome,Italy,Remote,84,5,26,17,Bachelor,"PRINCE2, Kotlin","Italian, English, Russian, Spanish",,3,Aurora +39 325 7525701,True,,44,79411.24,85764.14
368,Gabriel,Fernández,M,1991-09-13,DNI,37083180G,gabriel.fernandez@globalcorp.com,+34 626 310513,2018-04-06,,Active,Permanent,0.8,Senior Developer,mid,IT,72.0,39830.09,EUR,Annual,3682.99,P2,Murcia,Spain,Hybrid,69,3,20,14,PhD,"PMP, Lean Six Sigma, ITIL","Spanish, English, Hindi, Arabic",2020-12-30,3,Emilio +34 686 893805,True,,33,43513.08,46994.13
369,Diana,Schröder,F,1992-07-31,Steuer-ID,19 546 660 528,diana.schroder@globalcorp.com,+49 341 7062694,2022-08-24,,Active,Fixed-term,1.0,Compliance Officer,senior,Legal,405.0,6241.43,EUR,Monthly,0.0,P3,Berlin,Germany,Remote,11,1,20,20,Bachelor,"Salesforce, SQL, SAP, PMP, React","German, English",2025-01-18,1,Marina +49 211 8041036,False,,32,74897.16,80888.93
370,Eliana,Roberts,F,1997-01-03,SSN,455-13-8862,eliana.roberts@globalcorp.com,+1 (930) 254-3942,2015-02-24,2017-08-12,Terminated,Fixed-term,1.0,Finance Manager,manager,Finance,,25266.36,USD,Monthly,54079.53,P5,San Diego,USA,Hybrid,87,5,26,15,Bachelor,"Python, Tableau, Lean Six Sigma",English,2020-09-23,0,Connor +1 (431) 305-1486,False,2.46,28,357275.85,357275.85
371,Leonardo,Martini,M,1976-01-04,Codice Fiscale,MRTLNR76A04355Y,leonardo.martini@globalcorp.com,+39 337 6213338,1994-08-28,,Active,B2B,0.75,Operations Manager,manager,Operations,,153092.34,EUR,Annual,11879.39,P5,Rome,Italy,Hybrid,84,3,26,26,High School,"AWS, Negotiation","Italian, English",,2,Paolo +39 357 8761539,True,,49,164971.73,178169.47
372,Lisa,Schmidt,F,1985-01-16,Steuer-ID,29 786 915 232,lisa.schmidt@globalcorp.com,+49 301 8897161,2024-08-01,,Active,B2B,1.0,Graphic Designer,mid,Marketing,222.0,5361.33,EUR,Monthly,10159.74,P2,Berlin,Germany,On-site,11,3,20,5,Bachelor,"Power BI, Python","German, English, Hindi",,6,Bernd +49 231 7427707,True,,40,74495.7,80455.36
373,Katrin,Hoffmann,Other,1978-11-27,Steuer-ID,24 963 452 562,katrin.hoffmann@globalcorp.com,+49 95 7956957,2018-04-19,,Active,Permanent,1.0,CFO,manager,Finance,,11298.2,EUR,Monthly,16171.02,P5,Berlin,Germany,Hybrid,11,4,20,16,Bachelor,"Docker, PRINCE2, Excel, Scrum, Azure","German, English, Portuguese",2019-10-31,0,Jens +49 42 6131435,False,,46,151749.42,163889.37
374,Karin,Krause,F,1985-12-19,Steuer-ID,57 525 725 633,karin.krause@globalcorp.com,+49 172 1366599,2016-05-10,,Active,Permanent,1.0,Contract Specialist,mid,Legal,224.0,5205.25,EUR,Monthly,4058.1,P2,Cologne,Germany,Hybrid,26,3,20,5,High School,"Oracle, Java, Figma","German, Arabic, Spanish",,1,Birgit +49 163 2513367,True,,39,66521.1,71842.79
375,Hubert,Nowak,M,1985-08-27,PESEL,85082789937,hubert.nowak@globalcorp.com,+48 731 947 325,2023-06-11,,Active,Permanent,0.8,Tech Lead,lead,IT,29.0,15264.59,PLN,Monthly,0.0,P4,Gdansk,Poland,On-site,39,3,20,20,PhD,"Kubernetes, Salesforce","Polish, English, Arabic, Spanish",,2,Patrycja +48 730 506 635,True,,39,183175.08,45793.77
376,Emil,Borowski,M,1974-01-02,PESEL,74010263717,emil.borowski@globalcorp.com,+48 514 711 629,2011-09-26,,Active,Fixed-term,0.5,Social Media Manager,manager,Marketing,,22280.08,PLN,Monthly,37148.56,P5,Katowice,Poland,Hybrid,48,2,26,20,Master,"Salesforce, SAP, Kubernetes","Polish, English, French",2012-11-24,5,Amelia +48 667 740 610,True,,51,304509.52,76127.38
377,Luna,Adams,F,1986-09-07,SSN,833-60-7603,luna.adams@globalcorp.com,+1 (910) 659-7842,2015-07-09,,Active,Permanent,1.0,Sales Manager,manager,Sales,,28921.91,USD,Monthly,0.0,P5,New York,USA,Hybrid,72,4,20,13,Bachelor,"SQL, Salesforce","English, Portuguese",,2,Connor +1 (266) 879-7663,False,,38,347062.92,347062.92
378,Scarlett,Jones,F,2005-10-21,NINO,PJ 37 81 88 A,scarlett.jones@globalcorp.com,+44 7915 108812,2024-02-28,,Active,Permanent,1.0,Tech Lead,lead,IT,72.0,42.75,GBP,Hourly,0.0,P4,Glasgow,UK,Hybrid,41,3,20,1,Master,"Figma, Negotiation, React, PRINCE2","English, German",2025-04-12,4,Jamie +44 7402 297540,True,,19,86184.0,109453.68
379,Florian,Schmidt,M,1989-01-06,Steuer-ID,16 836 932 924,florian.schmidt@globalcorp.com,+49 170 8020098,2021-12-29,,Active,Permanent,1.0,Warehouse Worker,junior,Logistics,225.0,3237.26,EUR,Monthly,5333.43,P1,Düsseldorf,Germany,On-site,33,4,20,10,Bachelor,"Salesforce, Negotiation, Docker","German, English",2024-05-22,5,Christina +49 341 2523313,True,,36,44180.55,47714.99
380,Alessandro,Caruso,M,1972-09-22,Codice Fiscale,CRSLSS72P22497H,alessandro.caruso@globalcorp.com,+39 331 2855172,2017-04-28,,Active,Permanent,1.0,Supply Chain Analyst,mid,Logistics,226.0,4350.37,EUR,Monthly,1815.46,P2,Milan,Italy,On-site,65,4,20,3,Master,"Azure, Excel, Python, React","Italian, English",,3,Francesco +39 334 4988393,False,,52,54019.9,58341.49
381,Sarah,Robert,F,1975-09-03,INSEE,2 75 09 03 50 341 6,sarah.robert@globalcorp.com,+33 7 21 04 67 96,2003-01-29,2017-12-31,Terminated,Internship,1.0,Logistics Coordinator,mid,Logistics,225.0,35.0,EUR,Hourly,8931.54,P2,Paris,France,Hybrid,78,1,26,24,Bachelor,"Power BI, Java, Kubernetes","French, English",2018-08-11,3,Gabriel +33 6 09 83 85 02,False,14.92,49,79491.54,85850.86
382,Matthew,Clark,M,1984-09-23,SSN,611-69-2006,matthew.clark@globalcorp.com,+1 (804) 368-4063,2019-07-07,,Active,Fixed-term,1.0,Forklift Operator,junior,Logistics,380.0,6211.25,USD,Monthly,5093.89,P1,Los Angeles,USA,Remote,57,4,20,7,Master,"Figma, Excel, PRINCE2",English,2023-05-17,2,Benjamin +1 (765) 825-6553,True,,40,79628.89,79628.89
383,Daan,Kroon,M,1975-04-09,BSN,350.665.680,daan.kroon@globalcorp.com,+31 6 21585319,2016-09-12,,Active,Permanent,0.8,Warehouse Worker,junior,Logistics,380.0,3103.52,EUR,Monthly,6216.91,P1,Amsterdam,Netherlands,Remote,4,4,20,17,Bachelor,"Power BI, Scrum, AutoCAD, Project Management, Kubernetes","Dutch, English, Mandarin",2018-02-13,2,Bas +31 6 25220989,False,,50,43459.15,46935.88
384,Sara,Harris,F,1997-02-20,NINO,EJ 68 95 44 A,sara.harris@globalcorp.com,+44 7921 317138,2016-02-14,,Active,Fixed-term,1.0,Logistics Coordinator,mid,Logistics,226.0,5538.69,GBP,Monthly,9416.38,P2,Edinburgh,UK,Hybrid,34,5,20,19,Bachelor,"Docker, AutoCAD, Excel, Photoshop, Tableau","English, Korean",2021-10-14,1,Henry +44 7403 373919,False,,28,75880.66,96368.44
385,Marina,Koch,F,1971-03-10,Steuer-ID,45 278 391 972,marina.koch@globalcorp.com,+49 251 4212505,1995-01-05,2024-01-14,Terminated,Fixed-term,0.8,Sales Representative,mid,Sales,223.0,6210.17,EUR,Monthly,4823.15,P2,Hamburg,Germany,Hybrid,44,3,26,2,Master,"Accounting, PMP, Negotiation","German, English, Polish, Dutch",,4,Claudia +49 160 9985062,True,29.02,54,79345.19,85692.81
386,Siya,Desai,F,1989-09-02,Aadhaar,6371 2313 6651,siya.desai@globalcorp.com,+91 69213 19132,2018-04-11,,Active,Permanent,0.8,Contract Specialist,mid,Legal,278.0,80281.67,INR,Monthly,151529.16,P2,Hyderabad,India,Hybrid,46,3,20,15,Master,"SAP, AWS, React","Hindi, English",2023-08-27,2,Shivam +91 60958 79878,True,,35,1114909.2,13378.91
387,Vittoria,Ferrari,F,1969-08-02,Codice Fiscale,FRRVTT69M42281M,vittoria.ferrari@globalcorp.com,+39 321 1116062,2011-03-23,,Active,Permanent,0.8,Legal Assistant,junior,Legal,278.0,2453.24,EUR,Monthly,0.0,P1,Florence,Italy,Remote,37,4,26,8,Master,"Oracle, PRINCE2, Python, PMP, Kubernetes","Italian, English",2016-02-11,4,Marta +39 337 6351378,True,,55,29438.88,31793.99
388,Anvi,Bhat,F,1984-12-23,Aadhaar,9214 0382 7436,anvi.bhat@globalcorp.com,+91 82022 49377,2017-10-18,2025-06-20,Terminated,B2B,1.0,Recruiter,mid,HR,18.0,99134.09,INR,Monthly,0.0,P2,Bangalore,India,On-site,8,5,20,2,Bachelor,"Negotiation, Financial Analysis","Hindi, English",,5,Bhavya +91 91127 36107,False,7.67,40,1189609.08,14275.31
389,Gabriela,Mazur,F,1974-04-23,PESEL,74042363630,gabriela.mazur@globalcorp.com,+48 514 550 503,2004-09-10,,Active,Permanent,1.0,Financial Analyst,mid,Finance,471.0,9624.7,PLN,Monthly,9527.52,P2,Gdansk,Poland,Hybrid,39,5,26,7,Master,"PRINCE2, Excel","Polish, English",2006-09-19,2,Krzysztof +48 513 294 390,False,,51,125023.92,31255.98
390,Nicholas,Davis,M,1991-03-16,SSN,201-91-1684,nicholas.davis@globalcorp.com,+1 (605) 337-5185,2022-10-25,,Active,Permanent,1.0,Legal Director,manager,Legal,,27474.58,USD,Monthly,15324.97,P5,New York,USA,Hybrid,72,3,20,11,Master,"Financial Analysis, Azure, ITIL, Python, Tableau","English, German, Korean",,4,Noah +1 (916) 358-6436,True,,34,345019.93,345019.93
391,Julia,Gómez,F,1995-02-10,DNI,94935632G,julia.gomez@globalcorp.com,+34 607 951243,2018-08-18,,Active,Permanent,1.0,Brand Manager,manager,Marketing,,9884.47,EUR,Monthly,0.0,P5,Valencia,Spain,Hybrid,99,3,20,17,High School,"Kotlin, Java","Spanish, English",2021-02-04,2,Joaquín +34 634 366426,False,,30,118613.64,128102.73
392,Damian,Malinowski,M,1988-07-14,PESEL,88071456768,damian.malinowski@globalcorp.com,+48 692 131 554,2010-06-10,,Active,B2B,1.0,Process Engineer,mid,Operations,308.0,64.14,PLN,Hourly,0.0,P2,Warsaw,Poland,On-site,102,2,26,18,High School,"Tableau, PRINCE2, Kubernetes, Python, Financial Analysis","Polish, English",,2,Michal +48 692 630 221,False,,36,129306.24,32326.56
393,Charlotte,Dubois,F,1995-08-28,INSEE,2 95 08 28 25 789 4,charlotte.dubois@globalcorp.com,+33 7 72 81 21 97,2015-01-07,,Active,Internship,1.0,Data Analyst,mid,IT,378.0,5369.7,EUR,Monthly,7850.57,P2,Paris,France,On-site,78,4,26,6,Bachelor,"Oracle, Python, Accounting","French, English",2024-03-22,0,Emmanuel +33 6 83 54 30 49,True,,29,72286.97,78069.93
